STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2017-09",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2017-10",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2017-11",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2017-12",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-01",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.23",",,N,10,",,,,,,,,,"0.24",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-02",,,,,,,"2","4,N","1","4,N",,,,,,,,,,,,,,,,,,,,,"0.34","4,,N,15,",,,,,,,,,"0.36","4,,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-03",,,,,,,"0","4,N","0","4,N",,,,,,,,,,,,,,,,,,,,,"0.00","4,,N,31,+",,,,,,,,,"0.00","4,,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-06",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.12",",,N,17,",,,,,,,,,"0.12",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-07",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.89",",,N,12,",,,,,,,,,"2.46",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-08",,,,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.18",",,N,03,",,,,,,,,,"1.79",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-09",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.05",",,N,20,",,,,,,,,,"0.05",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-10",,,,,,,"5",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.20",",,N,03,",,,,,,,,,"2.91",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0413","SURPRISE 4.4 W, AZ US","33.634025","-112.406442","386.8","2018-11",,,,,,,"1",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.10",",,N,30,",,,,,,,,,"0.10",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-01",,,,,,,"5",",N","5",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","1.15",",,N,06,",,,,,,,,,"2.83",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-02",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,29,+","0.69",",,N,01,",,,,,,,,,"0.69",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-03",,,,,,,"0","1,N","0","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.00","1,T,N,30,+",,,,,,,,,"0.00","1,T,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-04",,,,,,,"2","1,N","2","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.22","1,,N,11,",,,,,,,,,"0.38","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-05",,,,,,,"1",",N","0",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.03",",,N,01,",,,,,,,,,"0.03",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-06",,,,,,,"2",",N","0",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.08",",,N,11,",,,,,,,,,"0.13",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-07",,,,,,,"3",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.15",",,N,30,",,,,,,,,,"0.23",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-08",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.50",",,N,05,",,,,,,,,,"2.41",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-09",,,,,,,"4",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.13",",,N,23,",,,,,,,,,"0.26",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-10",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.26",",,N,03,",,,,,,,,,"0.26",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-11",,,,,,,"3","1,N","3","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.54","1,,N,04,",,,,,,,,,"1.15","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2016-12",,,,,,,"5",",N","5",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.60",",,N,22,",,,,,,,,,"2.02",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-01",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.00",",,N,21,",,,,,,,,,"3.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-02",,,,,,,"4",",N","4",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","1.00",",,N,19,",,,,,,,,,"2.07",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-03",,,,,,,"2",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.38",",,N,01,",,,,,,,,,"0.43",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-04",,,,,,,"0",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00",",T,N,04,",,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-05",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.15",",,N,09,",,,,,,,,,"0.15",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-07",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.06",",,N,25,",,,,,,,,,"1.61",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-08",,,,,,,"2",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.28",",,N,24,",,,,,,,,,"0.35",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-09",,,,,,,"1","1,N","1","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.39","1,,N,07,",,,,,,,,,"0.39","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-10",,,,,,,"0",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.00",",T,N,20,",,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-11",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.03",",,N,18,",,,,,,,,,"0.03",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2017-12",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.35",",,N,17,",,,,,,,,,"0.35",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-01",,,,,,,"3","1,N","2","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.45","1,,N,10,",,,,,,,,,"0.59","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-02",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,28,+","0.50",",,N,15,",,,,,,,,,"0.78",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-03",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.16",",,N,11,",,,,,,,,,"0.16",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-04",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00","1,,N,30,+",,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-05",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.18",",,N,03,",,,,,,,,,"0.18",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-06",,,,,,,"2",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.08",",,N,16,",,,,,,,,,"0.15",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-07",,,,,,,"5","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"1.05","1,,N,10,",,,,,,,,,"2.72","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-08",,,,,,,"5","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"1.30","2,,N,09,",,,,,,,,,"1.93","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-09",,,,,,,"2","1,N","1","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.10","1,,N,20,",,,,,,,,,"0.13","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-10",,,,,,,"9","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"2.33","2,,N,03,",,,,,,,,,"8.45","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-11",,,,,,,"1",",N","1",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.62",",,N,30,",,,,,,,,,"0.62",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0016","SCOTTSDALE 2.3 NE, AZ US","33.709972","-111.841463","781.2","2018-12",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.10",",,N,08,",,,,,,,,,"0.10",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2016-01",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.67",",,N,06,",,,,,,,,,"1.92",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2016-02",,,,,,,"1","5,N","1","5,N",,,,,,,,,,,,,,,,,,,,,"0.27","5,,N,01,",,,,,,,,,"0.27","5,,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2016-11",,,,,,,"3","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"0.35","3,,N,04,",,,,,,,,,"0.92","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2016-12",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.68",",,N,22,",,,,,,,,,"1.96",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-01",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.76",",,N,21,",,,,,,,,,"1.61",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-02",,,,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.86",",,N,28,",,,,,,,,,"1.97",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-03",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.05",",,N,23,",,,,,,,,,"0.05",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-07",,,,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.79",",,N,17,",,,,,,,,,"1.46",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-08",,,,,,,"4",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.45",",,N,13,",,,,,,,,,"0.56",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-09",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-10",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-11",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,18,+",,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2017-12",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.10",",,N,17,",,,,,,,,,"0.11",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-01",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.60",",,N,10,",,,,,,,,,"0.60",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-02",,,,,,,"2",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.33",",,N,15,",,,,,,,,,"0.52",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-03",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.02",",,N,11,",,,,,,,,,"0.02",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-05",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-06",,,,,,,"1",",N","0",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.04",",,N,17,",,,,,,,,,"0.04",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-07",,,,,,,"4","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"1.48","2,,N,12,",,,,,,,,,"2.14","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-08",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.33",",,N,11,",,,,,,,,,"0.67",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-09",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.23",",,N,20,",,,,,,,,,"0.23",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"2.00",",,N,14,",,,,,,,,,"6.39",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-11",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.32",",,N,30,",,,,,,,,,"0.32",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.54864","-112.14254","363.9","2018-12",,,,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.11",",,N,31,",,,,,,,,,"0.26",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2016-04",,,,,,,"3","2,N","3","2,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.27","2,,N,09,",,,,,,,,,"0.56","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2016-05",,,,,,,"3","2,N","1","2,N",,,,,,,,,,,,,,,,,,,,,"0.41","2,,N,07,",,,,,,,,,"0.43","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2016-10",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.17",",,N,03,",,,,,,,,,"0.17",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2016-12",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.65",",,N,22,",,,,,,,,,"1.41",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-01",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.92",",,N,21,",,,,,,,,,"1.71",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-02",,,,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.86",",,N,19,",,,,,,,,,"1.64",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-03",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.08",",,N,23,",,,,,,,,,"0.08",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-04",,,,,,,"0",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00",",T,N,04,",,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-05",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.16",",,N,09,",,,,,,,,,"0.16",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-07",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"2.67",",,N,17,",,,,,,,,,"3.67",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-10",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-11",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0412","LITCHFIELD PARK 0.4 N, AZ US","33.4955","-112.34914","313.6","2017-12",,,,,,,"1",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.01",",,N,06,",,,,,,,,,"0.01",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
